ticker,cik,url,urls
VEEV,0001393052,https:/www.sec.gov/Archives/edgar/data/1393052/0001393052-23-000025.txt,https:/www.sec.gov/Archives/edgar/data/1393052/0001393052-23-000025.txt
VEEV,0001393052,https:/www.sec.gov/Archives/edgar/data/1393052/0001393052-22-000017.txt,https:/www.sec.gov/Archives/edgar/data/1393052/0001393052-22-000017.txt
VEEV,0001393052,https:/www.sec.gov/Archives/edgar/data/1393052/0001393052-21-000015.txt,https:/www.sec.gov/Archives/edgar/data/1393052/0001393052-21-000015.txt
VEEV,0001393052,https:/www.sec.gov/Archives/edgar/data/1393052/0001628280-20-004385.txt,https:/www.sec.gov/Archives/edgar/data/1393052/0001628280-20-004385.txt
VEEV,0001393052,https:/www.sec.gov/Archives/edgar/data/1393052/0001564590-19-009853.txt,https:/www.sec.gov/Archives/edgar/data/1393052/0001564590-19-009853.txt
WBA,0001618921,https:/www.sec.gov/Archives/edgar/data/1618921/0001618921-23-000106.txt,https:/www.sec.gov/Archives/edgar/data/1618921/0001618921-23-000106.txt
WBA,0001618921,https:/www.sec.gov/Archives/edgar/data/1618921/0001618921-23-000062.txt,https:/www.sec.gov/Archives/edgar/data/1618921/0001618921-23-000062.txt
WBA,0001618921,https:/www.sec.gov/Archives/edgar/data/1618921/0001618921-22-000100.txt,https:/www.sec.gov/Archives/edgar/data/1618921/0001618921-22-000100.txt
WBA,0001618921,https:/www.sec.gov/Archives/edgar/data/1618921/0001618921-22-000064.txt,https:/www.sec.gov/Archives/edgar/data/1618921/0001618921-22-000064.txt
WBA,0001618921,https:/www.sec.gov/Archives/edgar/data/1618921/0001618921-21-000129.txt,https:/www.sec.gov/Archives/edgar/data/1618921/0001618921-21-000129.txt
WBA,0001618921,https:/www.sec.gov/Archives/edgar/data/1618921/0001618921-21-000085.txt,https:/www.sec.gov/Archives/edgar/data/1618921/0001618921-21-000085.txt
WBA,0001618921,https:/www.sec.gov/Archives/edgar/data/1618921/0001618921-20-000082.txt,https:/www.sec.gov/Archives/edgar/data/1618921/0001618921-20-000082.txt
WBA,0001618921,https:/www.sec.gov/Archives/edgar/data/1618921/0001618921-19-000069.txt,https:/www.sec.gov/Archives/edgar/data/1618921/0001618921-19-000069.txt
