date,ticker,company_name,prc,industry
2021-01-05,AAPL,APPLE INC,131.00999,Technology
2021-11-22,AAPL,APPLE INC,161.02,Technology
2023-10-18,AAPL,APPLE INC,175.84,Technology
2023-01-23,AAPL,APPLE INC,141.11,Technology
2019-05-08,AAPL,APPLE INC,202.89999,Technology
2021-05-26,AAPL,APPLE INC,126.85,Technology
2021-10-04,AAPL,APPLE INC,139.14,Technology
2022-05-04,AAPL,APPLE INC,166.02,Technology
2022-06-22,AAPL,APPLE INC,135.35001,Technology
2022-08-05,AAPL,APPLE INC,165.35001,Technology
2020-06-01,AAPL,APPLE INC,321.85001,Technology
2020-09-14,AAPL,APPLE INC,115.355,Technology
2022-11-28,AAPL,APPLE INC,144.22,Technology
2022-11-25,AAPL,APPLE INC,148.11,Technology
2023-01-03,AAPL,APPLE INC,125.07,Technology
2023-09-05,AAPL,APPLE INC,189.7,Technology
2023-02-17,AAPL,APPLE INC,152.55,Technology
2023-11-13,AAPL,APPLE INC,184.8,Technology
2023-04-25,AAPL,APPLE INC,163.77,Technology
2020-10-05,AAPL,APPLE INC,116.5,Technology
2020-05-27,AAPL,APPLE INC,318.10999,Technology
2020-01-03,AAPL,APPLE INC,297.42999,Technology
2023-12-26,AAPL,APPLE INC,193.05,Technology
2020-02-26,AAPL,APPLE INC,292.64999,Technology
2023-12-15,AAPL,APPLE INC,197.57001,Technology
2020-10-08,AAPL,APPLE INC,114.97,Technology
2020-07-15,AAPL,APPLE INC,390.89999,Technology
2020-03-03,AAPL,APPLE INC,289.32001,Technology
2021-05-06,AAPL,APPLE INC,129.74001,Technology
2019-01-03,AAPL,APPLE INC,142.19,Technology
2019-08-23,AAPL,APPLE INC,202.64,Technology
2021-01-29,AAPL,APPLE INC,131.96001,Technology
2022-02-14,AAPL,APPLE INC,168.88,Technology
2022-12-06,AAPL,APPLE INC,142.91,Technology
2023-06-21,AAPL,APPLE INC,183.96001,Technology
2021-05-18,AAPL,APPLE INC,124.85,Technology
2023-08-31,AAPL,APPLE INC,187.87,Technology
2020-09-15,AAPL,APPLE INC,115.54,Technology
2023-07-25,AAPL,APPLE INC,193.62,Technology
2021-02-25,AAPL,APPLE INC,120.99,Technology
2021-04-27,AAPL,APPLE INC,134.39,Technology
2023-01-05,AAPL,APPLE INC,125.02,Technology
2020-04-01,AAPL,APPLE INC,240.91,Technology
2021-06-18,AAPL,APPLE INC,130.46001,Technology
2023-05-17,AAPL,APPLE INC,172.69,Technology
2020-07-31,AAPL,APPLE INC,425.04001,Technology
2022-10-28,AAPL,APPLE INC,155.74001,Technology
2023-06-30,AAPL,APPLE INC,193.97,Technology
2019-05-24,AAPL,APPLE INC,178.97,Technology
2023-11-17,AAPL,APPLE INC,189.69,Technology
2020-05-22,AAPL,APPLE INC,318.89001,Technology
2023-03-15,AAPL,APPLE INC,152.99001,Technology
2019-04-17,AAPL,APPLE INC,203.13,Technology
2022-12-30,AAPL,APPLE INC,129.92999,Technology
2019-12-13,AAPL,APPLE INC,275.14999,Technology
2023-03-07,AAPL,APPLE INC,151.60001,Technology
2022-09-15,AAPL,APPLE INC,152.37,Technology
2020-04-21,AAPL,APPLE INC,268.37,Technology
2020-06-02,AAPL,APPLE INC,323.34,Technology
2022-10-27,AAPL,APPLE INC,144.8,Technology
2019-03-05,AAPL,APPLE INC,175.53,Technology
2021-03-22,AAPL,APPLE INC,123.39,Technology
2022-12-23,AAPL,APPLE INC,131.86,Technology
2022-10-12,AAPL,APPLE INC,138.34,Technology
2021-08-02,AAPL,APPLE INC,145.52,Technology
2019-03-07,AAPL,APPLE INC,172.5,Technology
2020-03-27,AAPL,APPLE INC,247.74001,Technology
2020-12-30,AAPL,APPLE INC,133.72,Technology
2021-03-08,AAPL,APPLE INC,116.36,Technology
2021-08-03,AAPL,APPLE INC,147.36,Technology
2019-03-04,AAPL,APPLE INC,175.85001,Technology
2022-09-21,AAPL,APPLE INC,153.72,Technology
2021-06-17,AAPL,APPLE INC,131.78999,Technology
2019-09-27,AAPL,APPLE INC,218.82001,Technology
2019-10-15,AAPL,APPLE INC,235.32001,Technology
2019-09-25,AAPL,APPLE INC,221.03,Technology
2022-08-18,AAPL,APPLE INC,174.14999,Technology
2023-03-14,AAPL,APPLE INC,152.59,Technology
2021-03-30,AAPL,APPLE INC,119.9,Technology
2019-12-16,AAPL,APPLE INC,279.85999,Technology
2021-11-23,AAPL,APPLE INC,161.41,Technology
2020-04-16,AAPL,APPLE INC,286.69,Technology
2022-05-12,AAPL,APPLE INC,142.56,Technology
2022-03-16,AAPL,APPLE INC,159.59,Technology
2022-06-13,AAPL,APPLE INC,131.88,Technology
2021-07-08,AAPL,APPLE INC,143.24001,Technology
2020-01-27,AAPL,APPLE INC,308.95001,Technology
2021-12-16,AAPL,APPLE INC,172.25999,Technology
2020-01-07,AAPL,APPLE INC,298.39001,Technology
2019-04-29,AAPL,APPLE INC,204.61,Technology
2019-11-08,AAPL,APPLE INC,260.14001,Technology
2022-04-04,AAPL,APPLE INC,178.44,Technology
2021-01-20,AAPL,APPLE INC,132.03,Technology
2023-06-06,AAPL,APPLE INC,179.21001,Technology
2023-03-03,AAPL,APPLE INC,151.03,Technology
2021-09-15,AAPL,APPLE INC,149.03,Technology
2021-09-03,AAPL,APPLE INC,154.3,Technology
2019-11-12,AAPL,APPLE INC,261.95999,Technology
2021-07-27,AAPL,APPLE INC,146.77,Technology
2020-06-19,AAPL,APPLE INC,349.72,Technology
2021-10-08,AAPL,APPLE INC,142.89999,Technology
2021-03-02,AAPL,APPLE INC,125.12,Technology
2020-11-24,AAPL,APPLE INC,115.17,Technology
2019-08-12,AAPL,APPLE INC,200.48,Technology
2019-11-13,AAPL,APPLE INC,264.47,Technology
2020-06-09,AAPL,APPLE INC,343.98999,Technology
2022-04-25,AAPL,APPLE INC,162.88,Technology
2021-01-12,AAPL,APPLE INC,128.8,Technology
2021-10-06,AAPL,APPLE INC,142,Technology
2021-10-27,AAPL,APPLE INC,148.85001,Technology
2022-03-30,AAPL,APPLE INC,177.77,Technology
2019-04-05,AAPL,APPLE INC,197,Technology
2023-12-04,AAPL,APPLE INC,189.42999,Technology
2021-12-02,AAPL,APPLE INC,163.75999,Technology
2022-02-02,AAPL,APPLE INC,175.84,Technology
2021-09-21,AAPL,APPLE INC,143.42999,Technology
2019-02-22,AAPL,APPLE INC,172.97,Technology
2022-10-13,AAPL,APPLE INC,142.99001,Technology
2023-01-26,AAPL,APPLE INC,143.96001,Technology
2021-07-06,AAPL,APPLE INC,142.02,Technology
2020-11-13,AAPL,APPLE INC,119.26,Technology
2020-12-16,AAPL,APPLE INC,127.81,Technology
2019-06-26,AAPL,APPLE INC,199.8,Technology
2019-09-13,AAPL,APPLE INC,218.75,Technology
2021-07-19,AAPL,APPLE INC,142.45,Technology
2021-02-22,AAPL,APPLE INC,126,Technology
2020-02-11,AAPL,APPLE INC,319.60999,Technology
2021-09-09,AAPL,APPLE INC,154.07001,Technology
2021-12-03,AAPL,APPLE INC,161.84,Technology
2021-02-05,AAPL,APPLE INC,136.75999,Technology
2023-03-13,AAPL,APPLE INC,150.47,Technology
2022-06-06,AAPL,APPLE INC,146.14,Technology
2023-07-21,AAPL,APPLE INC,191.94,Technology
2021-04-15,AAPL,APPLE INC,134.5,Technology
2019-05-06,AAPL,APPLE INC,208.48,Technology
2023-06-12,AAPL,APPLE INC,183.78999,Technology
2019-11-21,AAPL,APPLE INC,262.01001,Technology
2021-04-05,AAPL,APPLE INC,125.9,Technology
2021-05-14,AAPL,APPLE INC,127.45,Technology
2019-09-16,AAPL,APPLE INC,219.89999,Technology
2022-09-27,AAPL,APPLE INC,151.75999,Technology
2022-01-31,AAPL,APPLE INC,174.78,Technology
2020-03-18,AAPL,APPLE INC,246.67,Technology
2019-08-26,AAPL,APPLE INC,206.49001,Technology
2023-11-27,AAPL,APPLE INC,189.78999,Technology
2020-05-14,AAPL,APPLE INC,309.54001,Technology
2021-05-10,AAPL,APPLE INC,126.85,Technology
2023-05-12,AAPL,APPLE INC,172.57001,Technology
2022-11-17,AAPL,APPLE INC,150.72,Technology
2023-11-15,AAPL,APPLE INC,188.00999,Technology
2022-11-04,AAPL,APPLE INC,138.38,Technology
2022-09-14,AAPL,APPLE INC,155.31,Technology
2019-08-22,AAPL,APPLE INC,212.46001,Technology
2019-04-01,AAPL,APPLE INC,191.24001,Technology
2022-10-07,AAPL,APPLE INC,140.09,Technology
2021-08-11,AAPL,APPLE INC,145.86,Technology
2022-08-19,AAPL,APPLE INC,171.52,Technology
2020-10-09,AAPL,APPLE INC,116.97,Technology
2020-05-19,AAPL,APPLE INC,313.14001,Technology
2023-08-15,AAPL,APPLE INC,177.45,Technology
2019-02-13,AAPL,APPLE INC,170.17999,Technology
2021-07-21,AAPL,APPLE INC,145.39999,Technology
2022-06-09,AAPL,APPLE INC,142.64,Technology
2022-11-08,AAPL,APPLE INC,139.5,Technology
2020-08-10,AAPL,APPLE INC,450.91,Technology
2019-07-29,AAPL,APPLE INC,209.67999,Technology
2023-02-09,AAPL,APPLE INC,150.87,Technology
2021-08-20,AAPL,APPLE INC,148.19,Technology
2021-01-19,AAPL,APPLE INC,127.83,Technology
2021-02-04,AAPL,APPLE INC,137.39,Technology
2019-02-11,AAPL,APPLE INC,169.42999,Technology
2022-05-19,AAPL,APPLE INC,137.35001,Technology
2021-12-01,AAPL,APPLE INC,164.77,Technology
2019-07-26,AAPL,APPLE INC,207.74001,Technology
2022-03-29,AAPL,APPLE INC,178.96001,Technology
2022-12-15,AAPL,APPLE INC,136.5,Technology
2022-11-07,AAPL,APPLE INC,138.92,Technology
2019-03-13,AAPL,APPLE INC,181.71001,Technology
2021-12-23,AAPL,APPLE INC,176.28,Technology
2022-06-01,AAPL,APPLE INC,148.71001,Technology
2021-03-04,AAPL,APPLE INC,120.13,Technology
2022-07-15,AAPL,APPLE INC,150.17,Technology
2020-03-26,AAPL,APPLE INC,258.44,Technology
2020-05-18,AAPL,APPLE INC,314.95999,Technology
2023-06-20,AAPL,APPLE INC,185.00999,Technology
2021-10-13,AAPL,APPLE INC,140.91,Technology
2023-01-31,AAPL,APPLE INC,144.28999,Technology
2020-02-12,AAPL,APPLE INC,327.20001,Technology
2023-10-05,AAPL,APPLE INC,174.91,Technology
2021-09-01,AAPL,APPLE INC,152.50999,Technology
2023-06-27,AAPL,APPLE INC,188.06,Technology
2022-01-11,AAPL,APPLE INC,175.08,Technology
2021-02-03,AAPL,APPLE INC,133.94,Technology
2023-03-21,AAPL,APPLE INC,159.28,Technology
2022-12-28,AAPL,APPLE INC,126.04,Technology
2019-09-10,AAPL,APPLE INC,216.7,Technology
2019-09-24,AAPL,APPLE INC,217.67999,Technology
2022-01-24,AAPL,APPLE INC,161.62,Technology
2019-08-28,AAPL,APPLE INC,205.53,Technology
2022-01-13,AAPL,APPLE INC,172.19,Technology
2023-03-22,AAPL,APPLE INC,157.83,Technology
2022-12-13,AAPL,APPLE INC,145.47,Technology
2021-05-03,AAPL,APPLE INC,132.53999,Technology
2019-12-06,AAPL,APPLE INC,270.70999,Technology
2023-08-30,AAPL,APPLE INC,187.64999,Technology
2023-08-18,AAPL,APPLE INC,174.49001,Technology
2019-03-12,AAPL,APPLE INC,180.91,Technology
2019-02-12,AAPL,APPLE INC,170.89,Technology
2020-04-17,AAPL,APPLE INC,282.79999,Technology
2021-03-15,AAPL,APPLE INC,123.99,Technology
2019-12-30,AAPL,APPLE INC,291.51999,Technology
2019-04-22,AAPL,APPLE INC,204.53,Technology
2021-01-26,AAPL,APPLE INC,143.16,Technology
2019-06-14,AAPL,APPLE INC,192.74001,Technology
2023-07-27,AAPL,APPLE INC,193.22,Technology
2022-03-11,AAPL,APPLE INC,154.73,Technology
2019-10-25,AAPL,APPLE INC,246.58,Technology
2020-09-10,AAPL,APPLE INC,113.49,Technology
2021-01-14,AAPL,APPLE INC,128.91,Technology
2021-11-30,AAPL,APPLE INC,165.3,Technology
2020-09-08,AAPL,APPLE INC,112.82,Technology
2022-12-07,AAPL,APPLE INC,140.94,Technology
2021-05-17,AAPL,APPLE INC,126.27,Technology
2020-09-23,AAPL,APPLE INC,107.12,Technology
2019-04-11,AAPL,APPLE INC,198.95,Technology
2021-04-13,AAPL,APPLE INC,134.42999,Technology
2023-07-19,AAPL,APPLE INC,195.10001,Technology
2019-08-29,AAPL,APPLE INC,209.00999,Technology
2019-02-14,AAPL,APPLE INC,170.8,Technology
2020-07-16,AAPL,APPLE INC,386.09,Technology
2021-07-20,AAPL,APPLE INC,146.14999,Technology
2019-03-08,AAPL,APPLE INC,172.91,Technology
2021-09-14,AAPL,APPLE INC,148.12,Technology
2020-04-02,AAPL,APPLE INC,244.92999,Technology
2023-12-18,AAPL,APPLE INC,195.89,Technology
2021-06-03,AAPL,APPLE INC,123.54,Technology
2020-06-23,AAPL,APPLE INC,366.53,Technology
2019-05-02,AAPL,APPLE INC,209.14999,Technology
2022-05-20,AAPL,APPLE INC,137.59,Technology
2022-02-03,AAPL,APPLE INC,172.89999,Technology
2019-04-04,AAPL,APPLE INC,195.69,Technology
2023-08-22,AAPL,APPLE INC,177.23,Technology
2019-10-24,AAPL,APPLE INC,243.58,Technology
2020-10-06,AAPL,APPLE INC,113.16,Technology
2020-10-16,AAPL,APPLE INC,119.02,Technology
2022-08-31,AAPL,APPLE INC,157.22,Technology
2019-06-17,AAPL,APPLE INC,193.89,Technology
2021-12-07,AAPL,APPLE INC,171.17999,Technology
2019-04-09,AAPL,APPLE INC,199.5,Technology
2020-12-08,AAPL,APPLE INC,124.38,Technology
2022-11-30,AAPL,APPLE INC,148.03,Technology
2020-02-13,AAPL,APPLE INC,324.87,Technology
2021-12-30,AAPL,APPLE INC,178.2,Technology
2023-05-23,AAPL,APPLE INC,171.56,Technology
2021-06-25,AAPL,APPLE INC,133.11,Technology
2019-10-29,AAPL,APPLE INC,243.28999,Technology
2023-12-14,AAPL,APPLE INC,198.11,Technology
2022-01-05,AAPL,APPLE INC,174.92,Technology
2022-09-06,AAPL,APPLE INC,154.53,Technology
2020-11-10,AAPL,APPLE INC,115.97,Technology
2020-10-30,AAPL,APPLE INC,108.86,Technology
2020-04-08,AAPL,APPLE INC,266.07001,Technology
2021-06-02,AAPL,APPLE INC,125.06,Technology
2023-11-21,AAPL,APPLE INC,190.64,Technology
2020-07-07,AAPL,APPLE INC,372.69,Technology
2022-04-18,AAPL,APPLE INC,165.07001,Technology
2021-02-11,AAPL,APPLE INC,135.13,Technology
2021-12-29,AAPL,APPLE INC,179.38,Technology
2022-12-27,AAPL,APPLE INC,130.03,Technology
2019-05-01,AAPL,APPLE INC,210.52,Technology
2023-12-12,AAPL,APPLE INC,194.71001,Technology
2020-10-14,AAPL,APPLE INC,121.19,Technology
2021-11-05,AAPL,APPLE INC,151.28,Technology
2022-07-06,AAPL,APPLE INC,142.92,Technology
2022-04-28,AAPL,APPLE INC,163.64,Technology
2020-03-25,AAPL,APPLE INC,245.52,Technology
2023-06-14,AAPL,APPLE INC,183.95,Technology
2023-08-09,AAPL,APPLE INC,178.19,Technology
2020-04-03,AAPL,APPLE INC,241.41,Technology
2020-06-08,AAPL,APPLE INC,333.45999,Technology
2022-11-16,AAPL,APPLE INC,148.78999,Technology
2023-03-28,AAPL,APPLE INC,157.64999,Technology
2021-11-17,AAPL,APPLE INC,153.49001,Technology
2021-01-22,AAPL,APPLE INC,139.07001,Technology
2023-02-28,AAPL,APPLE INC,147.41,Technology
2020-04-13,AAPL,APPLE INC,273.25,Technology
2021-03-24,AAPL,APPLE INC,120.09,Technology
2022-07-14,AAPL,APPLE INC,148.47,Technology
2023-08-28,AAPL,APPLE INC,180.19,Technology
2020-09-03,AAPL,APPLE INC,120.88,Technology
2020-04-07,AAPL,APPLE INC,259.42999,Technology
2022-03-07,AAPL,APPLE INC,159.3,Technology
2023-09-13,AAPL,APPLE INC,174.21001,Technology
2020-11-05,AAPL,APPLE INC,119.03,Technology
2019-04-08,AAPL,APPLE INC,200.10001,Technology
2020-09-17,AAPL,APPLE INC,110.34,Technology
2020-07-20,AAPL,APPLE INC,393.42999,Technology
2023-06-13,AAPL,APPLE INC,183.31,Technology
2019-01-02,AAPL,APPLE INC,157.92,Technology
2023-02-24,AAPL,APPLE INC,146.71001,Technology
2021-05-05,AAPL,APPLE INC,128.10001,Technology
2023-05-24,AAPL,APPLE INC,171.84,Technology
2021-08-13,AAPL,APPLE INC,149.10001,Technology
2021-07-26,AAPL,APPLE INC,148.99001,Technology
2022-03-02,AAPL,APPLE INC,166.56,Technology
2020-03-02,AAPL,APPLE INC,298.81,Technology
2023-12-19,AAPL,APPLE INC,196.94,Technology
2022-09-29,AAPL,APPLE INC,142.48,Technology
2019-03-15,AAPL,APPLE INC,186.12,Technology
2019-11-18,AAPL,APPLE INC,267.10001,Technology
2020-07-08,AAPL,APPLE INC,381.37,Technology
2019-10-10,AAPL,APPLE INC,230.09,Technology
2020-03-04,AAPL,APPLE INC,302.73999,Technology
2022-07-26,AAPL,APPLE INC,151.60001,Technology
2022-03-24,AAPL,APPLE INC,174.07001,Technology
2022-02-18,AAPL,APPLE INC,167.3,Technology
2023-06-09,AAPL,APPLE INC,180.96001,Technology
2019-07-23,AAPL,APPLE INC,208.84,Technology
2020-02-19,AAPL,APPLE INC,323.62,Technology
2022-02-01,AAPL,APPLE INC,174.61,Technology
2020-12-24,AAPL,APPLE INC,131.97,Technology
2023-03-02,AAPL,APPLE INC,145.91,Technology
2020-08-03,AAPL,APPLE INC,435.75,Technology
2020-01-23,AAPL,APPLE INC,319.23001,Technology
2021-10-20,AAPL,APPLE INC,149.25999,Technology
2023-12-22,AAPL,APPLE INC,193.60001,Technology
2020-08-25,AAPL,APPLE INC,499.29999,Technology
2022-10-10,AAPL,APPLE INC,140.42,Technology
2023-10-06,AAPL,APPLE INC,177.49001,Technology
2022-03-08,AAPL,APPLE INC,157.44,Technology
2021-04-16,AAPL,APPLE INC,134.16,Technology
2021-11-03,AAPL,APPLE INC,151.49001,Technology
2021-09-08,AAPL,APPLE INC,155.11,Technology
2020-02-28,AAPL,APPLE INC,273.35999,Technology
2023-04-06,AAPL,APPLE INC,164.66,Technology
2021-12-31,AAPL,APPLE INC,177.57001,Technology
2019-12-31,AAPL,APPLE INC,293.64999,Technology
2023-10-23,AAPL,APPLE INC,173,Technology
2020-11-12,AAPL,APPLE INC,119.21,Technology
2021-03-01,AAPL,APPLE INC,127.79,Technology
2022-11-18,AAPL,APPLE INC,151.28999,Technology
2023-08-16,AAPL,APPLE INC,176.57001,Technology
2019-06-18,AAPL,APPLE INC,198.45,Technology
2023-12-29,AAPL,APPLE INC,192.53,Technology
2021-04-07,AAPL,APPLE INC,127.9,Technology
2021-11-16,AAPL,APPLE INC,151,Technology
2020-09-24,AAPL,APPLE INC,108.22,Technology
2023-06-26,AAPL,APPLE INC,185.27,Technology
2020-01-17,AAPL,APPLE INC,318.73001,Technology
2023-06-07,AAPL,APPLE INC,177.82001,Technology
2023-07-28,AAPL,APPLE INC,195.83,Technology
2019-12-03,AAPL,APPLE INC,259.45001,Technology
2022-04-13,AAPL,APPLE INC,170.39999,Technology
2020-11-25,AAPL,APPLE INC,116.03,Technology
2021-06-07,AAPL,APPLE INC,125.9,Technology
2020-08-07,AAPL,APPLE INC,444.45001,Technology
2021-06-16,AAPL,APPLE INC,130.14999,Technology
2022-01-20,AAPL,APPLE INC,164.50999,Technology
2019-08-15,AAPL,APPLE INC,201.74001,Technology
2022-01-06,AAPL,APPLE INC,172,Technology
2019-10-30,AAPL,APPLE INC,243.25999,Technology
2023-05-16,AAPL,APPLE INC,172.07001,Technology
2023-03-29,AAPL,APPLE INC,160.77,Technology
2022-06-16,AAPL,APPLE INC,130.06,Technology
2020-09-11,AAPL,APPLE INC,112,Technology
2022-03-09,AAPL,APPLE INC,162.95,Technology
2023-02-03,AAPL,APPLE INC,154.5,Technology
2019-01-24,AAPL,APPLE INC,152.7,Technology
2022-10-26,AAPL,APPLE INC,149.35001,Technology
2022-07-08,AAPL,APPLE INC,147.03999,Technology
2020-12-11,AAPL,APPLE INC,122.41,Technology
2021-03-12,AAPL,APPLE INC,121.03,Technology
2023-12-13,AAPL,APPLE INC,197.96001,Technology
2020-07-06,AAPL,APPLE INC,373.85001,Technology
2022-07-18,AAPL,APPLE INC,147.07001,Technology
2019-10-23,AAPL,APPLE INC,243.17999,Technology
2023-07-14,AAPL,APPLE INC,190.69,Technology
2019-04-26,AAPL,APPLE INC,204.3,Technology
2022-05-17,AAPL,APPLE INC,149.24001,Technology
2023-10-11,AAPL,APPLE INC,179.8,Technology
2021-02-12,AAPL,APPLE INC,135.37,Technology
2022-01-04,AAPL,APPLE INC,179.7,Technology
2022-07-27,AAPL,APPLE INC,156.78999,Technology
2019-01-22,AAPL,APPLE INC,153.3,Technology
2019-03-14,AAPL,APPLE INC,183.73,Technology
2023-02-16,AAPL,APPLE INC,153.71001,Technology
2020-05-13,AAPL,APPLE INC,307.64999,Technology
2022-11-10,AAPL,APPLE INC,146.87,Technology
2022-02-22,AAPL,APPLE INC,164.32001,Technology
2020-01-29,AAPL,APPLE INC,324.34,Technology
2023-09-11,AAPL,APPLE INC,179.36,Technology
2022-10-19,AAPL,APPLE INC,143.86,Technology
2020-07-28,AAPL,APPLE INC,373.01001,Technology
2021-06-22,AAPL,APPLE INC,133.98,Technology
2023-11-09,AAPL,APPLE INC,182.41,Technology
2019-01-04,AAPL,APPLE INC,148.25999,Technology
2022-02-25,AAPL,APPLE INC,164.85001,Technology
2019-04-24,AAPL,APPLE INC,207.16,Technology
2020-10-12,AAPL,APPLE INC,124.4,Technology
2019-08-05,AAPL,APPLE INC,193.34,Technology
2019-03-06,AAPL,APPLE INC,174.52,Technology
2020-10-27,AAPL,APPLE INC,116.6,Technology
2021-01-07,AAPL,APPLE INC,130.92,Technology
2022-07-13,AAPL,APPLE INC,145.49001,Technology
2023-10-25,AAPL,APPLE INC,171.10001,Technology
2019-03-01,AAPL,APPLE INC,174.97,Technology
2021-12-28,AAPL,APPLE INC,179.28999,Technology
2021-01-28,AAPL,APPLE INC,137.09,Technology
2023-05-10,AAPL,APPLE INC,173.55499,Technology
2019-07-02,AAPL,APPLE INC,202.73,Technology
2021-11-09,AAPL,APPLE INC,150.81,Technology
2023-08-04,AAPL,APPLE INC,181.99001,Technology
2021-03-10,AAPL,APPLE INC,119.98,Technology
2023-10-16,AAPL,APPLE INC,178.72,Technology
2023-12-21,AAPL,APPLE INC,194.67999,Technology
2020-06-25,AAPL,APPLE INC,364.84,Technology
2020-11-09,AAPL,APPLE INC,116.32,Technology
2023-06-29,AAPL,APPLE INC,189.59,Technology
2023-12-07,AAPL,APPLE INC,194.27,Technology
2020-12-01,AAPL,APPLE INC,122.72,Technology
2023-03-06,AAPL,APPLE INC,153.83,Technology
2019-11-22,AAPL,APPLE INC,261.78,Technology
2022-05-27,AAPL,APPLE INC,149.64,Technology
2019-01-25,AAPL,APPLE INC,157.75999,Technology
2019-10-01,AAPL,APPLE INC,224.59,Technology
2020-07-14,AAPL,APPLE INC,388.23001,Technology
2019-12-09,AAPL,APPLE INC,266.92001,Technology
2021-08-18,AAPL,APPLE INC,146.36,Technology
2021-10-14,AAPL,APPLE INC,143.75999,Technology
2021-04-30,AAPL,APPLE INC,131.46001,Technology
2020-10-13,AAPL,APPLE INC,121.1,Technology
2020-09-09,AAPL,APPLE INC,117.32,Technology
2021-04-06,AAPL,APPLE INC,126.21,Technology
2021-03-23,AAPL,APPLE INC,122.54,Technology
2023-02-06,AAPL,APPLE INC,151.73,Technology
2019-12-27,AAPL,APPLE INC,289.79999,Technology
2020-06-03,AAPL,APPLE INC,325.12,Technology
2019-10-07,AAPL,APPLE INC,227.06,Technology
2019-03-11,AAPL,APPLE INC,178.89999,Technology
2022-02-15,AAPL,APPLE INC,172.78999,Technology
2023-08-10,AAPL,APPLE INC,177.97,Technology
2019-04-16,AAPL,APPLE INC,199.25,Technology
2020-08-28,AAPL,APPLE INC,499.23001,Technology
2020-03-09,AAPL,APPLE INC,266.17001,Technology
2022-01-07,AAPL,APPLE INC,172.17,Technology
2020-05-20,AAPL,APPLE INC,319.23001,Technology
2021-08-10,AAPL,APPLE INC,145.60001,Technology
2020-09-29,AAPL,APPLE INC,114.09,Technology
2019-02-20,AAPL,APPLE INC,172.03,Technology
2021-11-29,AAPL,APPLE INC,160.24001,Technology
2022-10-18,AAPL,APPLE INC,143.75,Technology
2021-08-16,AAPL,APPLE INC,151.12,Technology
2023-11-06,AAPL,APPLE INC,179.23,Technology
2019-01-23,AAPL,APPLE INC,153.92,Technology
2022-12-22,AAPL,APPLE INC,132.23,Technology
2023-09-20,AAPL,APPLE INC,175.49001,Technology
2019-01-15,AAPL,APPLE INC,153.07001,Technology
2023-04-27,AAPL,APPLE INC,168.41,Technology
2022-03-25,AAPL,APPLE INC,174.72,Technology
2022-03-10,AAPL,APPLE INC,158.52,Technology
2020-08-27,AAPL,APPLE INC,500.04001,Technology
2019-06-24,AAPL,APPLE INC,198.58,Technology
2022-03-21,AAPL,APPLE INC,165.38,Technology
2023-11-16,AAPL,APPLE INC,189.71001,Technology
2019-11-05,AAPL,APPLE INC,257.13,Technology
2022-12-16,AAPL,APPLE INC,134.50999,Technology
2023-09-22,AAPL,APPLE INC,174.78999,Technology
2020-04-20,AAPL,APPLE INC,276.92999,Technology
2019-03-22,AAPL,APPLE INC,191.05,Technology
2019-10-09,AAPL,APPLE INC,227.03,Technology
2019-01-07,AAPL,APPLE INC,147.92999,Technology
2021-04-29,AAPL,APPLE INC,133.48,Technology
2020-12-31,AAPL,APPLE INC,132.69,Technology
2023-10-09,AAPL,APPLE INC,178.99001,Technology
2023-02-10,AAPL,APPLE INC,151.00999,Technology
2019-04-15,AAPL,APPLE INC,199.23,Technology
2019-08-08,AAPL,APPLE INC,203.42999,Technology
2020-12-10,AAPL,APPLE INC,123.24,Technology
2019-07-08,AAPL,APPLE INC,200.02,Technology
2021-04-22,AAPL,APPLE INC,131.94,Technology
2022-11-01,AAPL,APPLE INC,150.64999,Technology
2022-02-09,AAPL,APPLE INC,176.28,Technology
2019-07-03,AAPL,APPLE INC,204.41,Technology
2023-03-10,AAPL,APPLE INC,148.5,Technology
2020-08-21,AAPL,APPLE INC,497.48001,Technology
2023-11-28,AAPL,APPLE INC,190.39999,Technology
2023-11-20,AAPL,APPLE INC,191.45,Technology
2023-11-14,AAPL,APPLE INC,187.44,Technology
2021-02-26,AAPL,APPLE INC,121.26,Technology
2023-08-25,AAPL,APPLE INC,178.61,Technology
2023-05-15,AAPL,APPLE INC,172.07001,Technology
