Ticker,Year,artificial intelligence,AI,ESG
AMZN,2022,0,0,0
AMZN,2022,0,0,0
AMZN,2022,0,0,0
AMZN,2022,0,0,0
AMZN,2022,0,0,0
AMZN,2022,0,0,0
AMZN,2022,0,0,0
AMZN,2022,0,0,0
AMZN,2022,0,0,0
AMZN,2023,0,0,0
AMZN,2023,0,0,0
AMZN,2023,0,0,0
AMZN,2023,0,0,0
AMZN,2023,0,0,0
AMZN,2023,0,0,0
AMZN,2023,0,0,0
AMZN,2023,0,0,0
AMZN,2023,0,0,0
AMZN,2023,0,0,0
AMZN,2023,0,0,0
AMZN,2023,0,0,0
AMZN,2023,0,0,0
AMZN,2023,0,0,0
AMZN,2023,0,0,0
AMZN,2023,0,0,0
AMZN,2023,0,0,0
AMZN,2023,0,0,0
AMZN,2023,0,0,0
AMZN,2023,0,0,0
AMZN,2023,0,0,0
AMZN,2023,0,0,0
AMZN,2023,0,0,0
AMZN,2023,0,0,0
AMZN,2023,0,0,0
AMZN,2023,0,0,0
AMZN,2023,0,0,0
AMZN,2023,0,0,0
AMZN,2023,0,0,0
AVGO,2019,0,0,0
AVGO,2019,0,0,0
AVGO,2019,0,0,0
AVGO,2019,0,0,0
AVGO,2019,0,0,0
AVGO,2019,0,0,0
AVGO,2020,0,0,0
AVGO,2020,0,0,0
AVGO,2020,0,0,0
AVGO,2020,0,0,0
AVGO,2020,0,0,0
AVGO,2020,0,0,0
AVGO,2021,0,0,0
AVGO,2021,0,0,0
AVGO,2021,0,0,0
AVGO,2021,0,0,0
AVGO,2021,0,0,0
AVGO,2021,0,0,0
AVGO,2022,0,0,0
AVGO,2022,0,0,0
AVGO,2022,0,0,0
AVGO,2022,0,0,0
AVGO,2022,0,0,0
AVGO,2022,0,0,0
AVGO,2023,0,0,0
AVGO,2023,0,0,0
AVGO,2023,0,0,0
AVGO,2023,0,0,0
AVGO,2023,0,0,0
AVGO,2023,0,0,0
AXP,2019,0,0,0
AXP,2019,0,0,0
AXP,2019,0,0,0
AXP,2019,0,0,0
AXP,2019,0,0,0
AXP,2019,0,0,0
AXP,2019,0,0,0
AXP,2019,0,0,0
AXP,2019,0,0,0
AXP,2019,0,0,0
AXP,2019,0,0,0
AXP,2019,0,0,0
AXP,2019,0,0,0
AXP,2019,0,0,0
AXP,2019,0,0,0
AXP,2019,0,0,0
AXP,2019,0,0,0
AXP,2019,0,0,0
AXP,2019,0,0,0
AXP,2019,0,0,0
AXP,2019,0,0,0
AXP,2019,0,0,0
AXP,2019,0,0,0
AXP,2019,0,0,0
AXP,2019,0,0,0
AXP,2019,0,0,0
AXP,2019,0,0,0
AXP,2019,0,0,0
AXP,2019,0,0,0
AXP,2019,0,0,0
AXP,2019,0,0,0
AXP,2019,0,0,0
AXP,2019,0,0,0
AXP,2019,0,0,0
AXP,2019,0,0,0
AXP,2020,0,0,0
AXP,2020,0,0,0
AXP,2020,0,0,0
AXP,2020,0,0,0
AXP,2020,0,0,0
AXP,2020,0,0,0
AXP,2020,0,0,0
AXP,2020,0,0,0
AXP,2020,0,0,0
AXP,2020,0,0,0
AXP,2020,0,0,0
AXP,2020,0,0,0
AXP,2020,0,0,0
AXP,2020,0,0,0
AXP,2020,0,0,0
AXP,2020,0,0,0
AXP,2020,0,0,0
AXP,2020,0,0,0
AXP,2020,0,0,0
AXP,2020,0,0,0
AXP,2020,0,0,0
AXP,2020,0,0,0
AXP,2020,0,0,0
AXP,2020,0,0,0
AXP,2020,0,0,0
AXP,2020,0,0,0
AXP,2020,0,0,0
AXP,2020,0,0,0
AXP,2020,0,0,0
AXP,2020,0,0,0
AXP,2020,0,0,0
AXP,2020,0,0,0
AXP,2020,0,0,0
AXP,2020,0,0,0
AXP,2020,0,0,0
AXP,2021,0,0,0
AXP,2021,0,0,0
AXP,2021,0,0,0
AXP,2021,0,0,0
AXP,2021,0,0,0
AXP,2021,0,0,0
AXP,2021,0,0,0
AXP,2021,0,0,0
AXP,2021,0,0,0
AXP,2021,0,0,0
AXP,2021,0,0,0
AXP,2021,0,0,0
AXP,2021,0,0,0
AXP,2021,0,0,0
AXP,2021,0,0,0
AXP,2021,0,0,0
AXP,2021,0,0,0
AXP,2021,0,0,0
AXP,2021,0,0,0
AXP,2021,0,0,0
AXP,2021,0,0,0
AXP,2021,0,0,0
AXP,2021,0,0,0
AXP,2021,0,0,0
AXP,2021,0,0,0
AXP,2021,0,0,0
AXP,2021,0,0,0
AXP,2021,0,0,0
AXP,2021,0,0,0
AXP,2021,0,0,0
AXP,2021,0,0,0
AXP,2021,0,0,0
AXP,2021,0,0,0
AXP,2021,0,0,0
AXP,2021,0,0,0
AXP,2022,0,0,0
AXP,2022,0,0,0
AXP,2022,0,0,0
AXP,2022,0,0,0
AXP,2022,0,0,0
AXP,2022,0,0,0
AXP,2022,0,0,0
AXP,2022,0,0,0
AXP,2022,0,0,0
AXP,2022,0,0,0
AXP,2022,0,0,0
AXP,2022,0,0,0
AXP,2022,0,0,0
AXP,2022,0,0,0
AXP,2022,0,0,0
AXP,2022,0,0,0
AXP,2022,0,0,0
AXP,2022,0,0,0
AXP,2022,0,0,0
AXP,2022,0,0,0
AXP,2022,0,0,0
AXP,2022,0,0,0
AXP,2022,0,0,0
AXP,2022,0,0,0
AXP,2022,0,0,0
AXP,2022,0,0,0
AXP,2022,0,0,0
AXP,2022,0,0,0
AXP,2022,0,0,0
AXP,2022,0,0,0
AXP,2022,0,0,0
AXP,2022,0,0,0
AXP,2022,0,0,0
AXP,2022,0,0,0
AXP,2022,0,0,0
AXP,2023,0,0,0
AXP,2023,0,0,0
AXP,2023,0,0,0
AXP,2023,0,0,0
AXP,2023,0,0,0
AXP,2023,0,0,0
AXP,2023,0,0,0
AXP,2023,0,0,0
AXP,2023,0,0,0
AXP,2023,0,0,0
AXP,2023,0,0,0
AXP,2023,0,0,0
AXP,2023,0,0,0
AXP,2023,0,0,0
AXP,2023,0,0,0
AXP,2023,0,0,0
AXP,2023,0,0,0
AXP,2023,0,0,0
AXP,2023,0,0,0
AXP,2023,0,0,0
AXP,2023,0,0,0
AXP,2023,0,0,0
AXP,2023,0,0,0
AXP,2023,0,0,0
AXP,2023,0,0,0
AXP,2023,0,0,0
AXP,2023,0,0,0
AXP,2023,0,0,0
AXP,2023,0,0,0
AXP,2023,0,0,0
AXP,2023,0,0,0
AXP,2023,0,0,0
AXP,2023,0,0,0
AXP,2023,0,0,0
AXP,2023,0,0,0
BA,2019,0,0,0
BA,2019,0,0,0
BA,2019,0,0,0
BA,2019,0,0,0
BA,2019,0,0,0
BA,2019,0,0,0
BA,2019,0,0,0
BA,2019,0,0,0
BA,2019,0,0,0
BA,2019,0,0,0
BA,2019,0,0,0
BA,2019,0,0,0
BA,2019,0,0,0
BA,2019,0,0,0
BA,2019,0,0,0
BA,2019,0,0,0
BA,2019,0,0,0
BA,2019,0,0,0
BA,2019,0,0,0
BA,2019,0,0,0
BA,2019,0,0,0
BA,2019,0,0,0
BA,2019,0,0,0
BA,2019,0,0,0
BA,2019,0,0,0
BA,2019,0,0,0
BA,2019,0,0,0
BA,2019,0,0,0
BA,2019,0,0,0
BA,2019,0,0,0
BA,2019,0,0,0
BA,2019,0,0,0
BA,2019,0,0,0
BA,2020,0,0,0
BA,2020,0,0,0
BA,2020,0,0,0
BA,2020,0,0,0
BA,2020,0,0,0
BA,2020,0,0,0
BA,2020,0,0,0
BA,2020,0,0,0
BA,2020,0,0,0
BA,2020,0,0,0
BA,2020,0,0,0
BA,2020,0,0,0
BA,2020,0,0,0
BA,2020,0,0,0
BA,2020,0,0,0
BA,2020,0,0,0
BA,2020,0,0,0
BA,2020,0,0,0
BA,2020,0,0,0
BA,2020,0,0,0
BA,2020,0,0,0
BA,2020,0,0,0
BA,2020,0,0,0
BA,2020,0,0,0
BA,2020,0,0,0
BA,2020,0,0,0
BA,2020,0,0,0
BA,2020,0,0,0
BA,2020,0,0,0
BA,2020,0,0,0
BA,2020,0,0,0
BA,2020,0,0,0
BA,2020,0,0,0
BA,2021,0,0,0
BA,2021,0,0,0
BA,2021,0,0,0
BA,2021,0,0,0
BA,2021,0,0,0
BA,2021,0,0,0
BA,2021,0,0,0
BA,2021,0,0,0
BA,2021,0,0,0
BA,2021,0,0,0
BA,2021,0,0,0
BA,2021,0,0,0
BA,2021,0,0,0
BA,2021,0,0,0
BA,2021,0,0,0
BA,2021,0,0,0
BA,2021,0,0,0
BA,2021,0,0,0
BA,2021,0,0,0
BA,2021,0,0,0
BA,2021,0,0,0
BA,2021,0,0,0
BA,2021,0,0,0
BA,2021,0,0,0
BA,2021,0,0,0
BA,2021,0,0,0
BA,2021,0,0,0
BA,2021,0,0,0
BA,2021,0,0,0
BA,2021,0,0,0
BA,2021,0,0,0
BA,2021,0,0,0
BA,2021,0,0,0
BA,2022,0,0,0
BA,2022,0,0,0
BA,2022,0,0,0
BA,2022,0,0,0
BA,2022,0,0,0
BA,2022,0,0,0
BA,2022,0,0,0
BA,2022,0,0,0
BA,2022,0,0,0
BA,2022,0,0,0
BA,2022,0,0,0
BA,2022,0,0,0
BA,2022,0,0,0
BA,2022,0,0,0
BA,2022,0,0,0
BA,2022,0,0,0
BA,2022,0,0,0
BA,2022,0,0,0
BA,2022,0,0,0
BA,2022,0,0,0
BA,2022,0,0,0
BA,2022,0,0,0
BA,2022,0,0,0
BA,2022,0,0,0
BA,2022,0,0,0
BA,2022,0,0,0
BA,2022,0,0,0
BA,2022,0,0,0
BA,2022,0,0,0
BA,2022,0,0,0
BA,2022,0,0,0
BA,2022,0,0,0
BA,2022,0,0,0
BA,2023,0,0,0
BA,2023,0,0,0
BA,2023,0,0,0
BA,2023,0,0,0
BA,2023,0,0,0
BA,2023,0,0,0
BA,2023,0,0,0
BA,2023,0,0,0
BA,2023,0,0,0
BA,2023,0,0,0
BA,2023,0,0,0
BA,2023,0,0,0
BA,2023,0,0,0
BA,2023,0,0,0
BA,2023,0,0,0
BA,2023,0,0,0
BA,2023,0,0,0
BA,2023,0,0,0
BA,2023,0,0,0
BA,2023,0,0,0
BA,2023,0,0,0
BA,2023,0,0,0
BA,2023,0,0,0
BA,2023,0,0,0
BA,2023,0,0,0
BA,2023,0,0,0
BA,2023,0,0,0
BA,2023,0,0,0
BA,2023,0,0,0
BA,2023,0,0,0
BA,2023,0,0,0
BA,2023,0,0,0
BA,2023,0,0,0
BLK,2019,0,0,0
BLK,2019,0,0,0
BLK,2019,0,0,0
BLK,2019,0,0,0
BLK,2019,0,0,0
BLK,2019,0,0,0
BLK,2019,0,0,0
BLK,2019,0,0,0
BLK,2019,0,0,0
BLK,2019,0,0,0
BLK,2019,0,0,0
BLK,2019,0,0,0
BLK,2019,0,0,0
BLK,2019,0,0,0
BLK,2019,0,0,0
BLK,2019,0,0,0
BLK,2019,0,0,0
BLK,2019,0,0,0
BLK,2020,0,0,0
BLK,2020,0,0,0
BLK,2020,0,0,0
BLK,2020,0,0,0
BLK,2020,0,0,0
BLK,2020,0,0,0
BLK,2020,0,0,0
BLK,2020,0,0,0
BLK,2020,0,0,0
BLK,2020,0,0,0
BLK,2020,0,0,0
BLK,2020,0,0,0
BLK,2020,0,0,0
BLK,2020,0,0,0
BLK,2020,0,0,0
BLK,2020,0,0,0
BLK,2020,0,0,0
BLK,2020,0,0,0
BLK,2021,0,0,0
BLK,2021,0,0,0
BLK,2021,0,0,0
BLK,2021,0,0,0
BLK,2021,0,0,0
BLK,2021,0,0,0
BLK,2021,0,0,0
BLK,2021,0,0,0
BLK,2021,0,0,0
BLK,2021,0,0,0
BLK,2021,0,0,0
BLK,2021,0,0,0
BLK,2021,0,0,0
BLK,2021,0,0,0
BLK,2021,0,0,0
BLK,2021,0,0,0
BLK,2021,0,0,0
BLK,2021,0,0,0
BLK,2022,0,0,0
BLK,2022,0,0,0
BLK,2022,0,0,0
BLK,2022,0,0,0
BLK,2022,0,0,0
BLK,2022,0,0,0
BLK,2022,0,0,0
BLK,2022,0,0,0
BLK,2022,0,0,0
BLK,2022,0,0,0
BLK,2022,0,0,0
BLK,2022,0,0,0
BLK,2022,0,0,0
BLK,2022,0,0,0
BLK,2022,0,0,0
BLK,2022,0,0,0
BLK,2022,0,0,0
BLK,2022,0,0,0
BLK,2023,0,0,0
BLK,2023,0,0,0
BLK,2023,0,0,0
BLK,2023,0,0,0
BLK,2023,0,0,0
BLK,2023,0,0,0
BLK,2023,0,0,0
BLK,2023,0,0,0
BLK,2023,0,0,0
BLK,2023,0,0,0
BLK,2023,0,0,0
BLK,2023,0,0,0
BLK,2023,0,0,0
BLK,2023,0,0,0
BLK,2023,0,0,0
BLK,2023,0,0,0
BLK,2023,0,0,0
BLK,2023,0,0,0
CAT,2019,0,0,0
CAT,2019,0,0,0
CAT,2019,0,0,0
CAT,2019,0,0,0
CAT,2019,0,0,0
CAT,2019,0,0,0
CAT,2019,0,0,0
CAT,2019,0,0,0
CAT,2019,0,0,0
CAT,2019,0,0,0
CAT,2019,0,0,0
CAT,2019,0,0,0
CAT,2019,0,0,0
CAT,2019,0,0,0
CAT,2019,0,0,0
CAT,2019,0,0,0
CAT,2019,0,0,0
CAT,2019,0,0,0
CAT,2019,0,0,0
CAT,2019,0,0,0
CAT,2019,0,0,0
CAT,2019,0,0,0
CAT,2019,0,0,0
CAT,2019,0,0,0
CAT,2019,0,0,0
CAT,2019,0,0,0
CAT,2019,0,0,0
CAT,2019,0,0,0
CAT,2019,0,0,0
CAT,2019,0,0,0
CAT,2019,0,0,0
CAT,2019,0,0,0
CAT,2019,0,0,0
CAT,2019,0,0,0
CAT,2019,0,0,0
CAT,2019,0,0,0
CAT,2019,0,0,0
CAT,2019,0,0,0
CAT,2019,0,0,0
CAT,2019,0,0,0
CAT,2019,0,0,0
CAT,2019,0,0,0
CAT,2019,0,0,0
CAT,2019,0,0,0
CAT,2019,0,0,0
CAT,2019,0,0,0
CAT,2019,0,0,0
CAT,2019,0,0,0
CAT,2019,0,0,0
CAT,2019,0,0,0
CAT,2019,0,0,0
CAT,2019,0,0,0
CAT,2020,0,0,0
CAT,2020,0,0,0
CAT,2020,0,0,0
CAT,2020,0,0,0
CAT,2020,0,0,0
CAT,2020,0,0,0
CAT,2020,0,0,0
CAT,2020,0,0,0
CAT,2020,0,0,0
CAT,2020,0,0,0
CAT,2020,0,0,0
CAT,2020,0,0,0
CAT,2020,0,0,0
CAT,2020,0,0,0
CAT,2020,0,0,0
CAT,2020,0,0,0
CAT,2020,0,0,0
CAT,2020,0,0,0
CAT,2020,0,0,0
CAT,2020,0,0,0
CAT,2020,0,0,0
CAT,2020,0,0,0
CAT,2020,0,0,0
CAT,2020,0,0,0
CAT,2020,0,0,0
CAT,2020,0,0,0
CAT,2020,0,0,0
CAT,2020,0,0,0
CAT,2020,0,0,0
CAT,2020,0,0,0
CAT,2020,0,0,0
CAT,2020,0,0,0
CAT,2020,0,0,0
CAT,2020,0,0,0
CAT,2020,0,0,0
CAT,2020,0,0,0
CAT,2020,0,0,0
CAT,2020,0,0,0
CAT,2020,0,0,0
CAT,2020,0,0,0
CAT,2020,0,0,0
CAT,2020,0,0,0
CAT,2020,0,0,0
CAT,2020,0,0,0
CAT,2020,0,0,0
CAT,2020,0,0,0
CAT,2020,0,0,0
CAT,2020,0,0,0
CAT,2020,0,0,0
CAT,2020,0,0,0
CAT,2020,0,0,0
CAT,2020,0,0,0
CAT,2021,0,0,0
CAT,2021,0,0,0
CAT,2021,0,0,0
CAT,2021,0,0,0
CAT,2021,0,0,0
CAT,2021,0,0,0
CAT,2021,0,0,0
CAT,2021,0,0,0
CAT,2021,0,0,0
CAT,2021,0,0,0
CAT,2021,0,0,0
CAT,2021,0,0,0
CAT,2021,0,0,0
CAT,2021,0,0,0
CAT,2021,0,0,0
CAT,2021,0,0,0
CAT,2021,0,0,0
CAT,2021,0,0,0
CAT,2021,0,0,0
CAT,2021,0,0,0
CAT,2021,0,0,0
CAT,2021,0,0,0
CAT,2021,0,0,0
CAT,2021,0,0,0
CAT,2021,0,0,0
CAT,2021,0,0,0
CAT,2021,0,0,0
CAT,2021,0,0,0
CAT,2021,0,0,0
CAT,2021,0,0,0
CAT,2021,0,0,0
CAT,2021,0,0,0
CAT,2021,0,0,0
CAT,2021,0,0,0
CAT,2021,0,0,0
CAT,2021,0,0,0
CAT,2021,0,0,0
CAT,2021,0,0,0
CAT,2021,0,0,0
CAT,2021,0,0,0
CAT,2021,0,0,0
CAT,2021,0,0,0
CAT,2021,0,0,0
CAT,2021,0,0,0
CAT,2021,0,0,0
CAT,2021,0,0,0
CAT,2021,0,0,0
CAT,2021,0,0,0
CAT,2021,0,0,0
CAT,2021,0,0,0
CAT,2021,0,0,0
CAT,2021,0,0,0
CAT,2022,0,0,0
CAT,2022,0,0,0
CAT,2022,0,0,0
CAT,2022,0,0,0
CAT,2022,0,0,0
CAT,2022,0,0,0
CAT,2022,0,0,0
CAT,2022,0,0,0
CAT,2022,0,0,0
CAT,2022,0,0,0
CAT,2022,0,0,0
CAT,2022,0,0,0
CAT,2022,0,0,0
CAT,2022,0,0,0
CAT,2022,0,0,0
CAT,2022,0,0,0
CAT,2022,0,0,0
CAT,2022,0,0,0
CAT,2022,0,0,0
CAT,2022,0,0,0
CAT,2022,0,0,0
CAT,2022,0,0,0
CAT,2022,0,0,0
CAT,2022,0,0,0
CAT,2022,0,0,0
CAT,2022,0,0,0
CAT,2022,0,0,0
CAT,2022,0,0,0
CAT,2022,0,0,0
CAT,2022,0,0,0
CAT,2022,0,0,0
CAT,2022,0,0,0
CAT,2022,0,0,0
CAT,2022,0,0,0
CAT,2022,0,0,0
CAT,2022,0,0,0
CAT,2022,0,0,0
CAT,2022,0,0,0
CAT,2022,0,0,0
CAT,2022,0,0,0
CAT,2022,0,0,0
CAT,2022,0,0,0
CAT,2022,0,0,0
CAT,2022,0,0,0
CAT,2022,0,0,0
CAT,2022,0,0,0
CAT,2022,0,0,0
CAT,2022,0,0,0
CAT,2022,0,0,0
CAT,2022,0,0,0
CAT,2022,0,0,0
CAT,2022,0,0,0
CAT,2023,0,0,0
CAT,2023,0,0,0
CAT,2023,0,0,0
CAT,2023,0,0,0
CAT,2023,0,0,0
CAT,2023,0,0,0
CAT,2023,0,0,0
CAT,2023,0,0,0
CAT,2023,0,0,0
CAT,2023,0,0,0
CAT,2023,0,0,0
CAT,2023,0,0,0
CAT,2023,0,0,0
CAT,2023,0,0,0
CAT,2023,0,0,0
CAT,2023,0,0,0
CAT,2023,0,0,0
CAT,2023,0,0,0
CAT,2023,0,0,0
CAT,2023,0,0,0
CAT,2023,0,0,0
CAT,2023,0,0,0
CAT,2023,0,0,0
CAT,2023,0,0,0
CAT,2023,0,0,0
CAT,2023,0,0,0
CAT,2023,0,0,0
CAT,2023,0,0,0
CAT,2023,0,0,0
CAT,2023,0,0,0
CAT,2023,0,0,0
CAT,2023,0,0,0
CAT,2023,0,0,0
CAT,2023,0,0,0
CAT,2023,0,0,0
CAT,2023,0,0,0
CAT,2023,0,0,0
CAT,2023,0,0,0
CAT,2023,0,0,0
CAT,2023,0,0,0
CAT,2023,0,0,0
CAT,2023,0,0,0
CAT,2023,0,0,0
CAT,2023,0,0,0
CAT,2023,0,0,0
CAT,2023,0,0,0
CAT,2023,0,0,0
CAT,2023,0,0,0
CAT,2023,0,0,0
CAT,2023,0,0,0
CAT,2023,0,0,0
CAT,2023,0,0,0
CL,2019,0,0,0
CL,2019,0,0,0
CL,2019,0,0,0
CL,2019,0,0,0
CL,2019,0,0,0
CL,2019,0,0,0
CL,2019,0,0,0
CL,2019,0,0,0
CL,2019,0,0,0
CL,2019,0,0,0
CL,2019,0,0,0
CL,2019,0,0,0
CL,2019,0,0,0
CL,2019,0,0,0
CL,2019,0,0,0
CL,2019,0,0,0
CL,2019,0,0,0
CL,2019,0,0,0
CL,2019,0,0,0
CL,2019,0,0,0
CL,2019,0,0,0
CL,2019,0,0,0
CL,2019,0,0,0
CL,2019,0,0,0
CL,2019,0,0,0
CL,2019,0,0,0
CL,2019,0,0,0
CL,2019,0,0,0
CL,2019,0,0,0
CL,2019,0,0,0
CL,2019,0,0,0
CL,2019,0,0,0
CL,2020,0,0,0
CL,2020,0,0,0
CL,2020,0,0,0
CL,2020,0,0,0
CL,2020,0,0,0
CL,2020,0,0,0
CL,2020,0,0,0
CL,2020,0,0,0
CL,2020,0,0,0
CL,2020,0,0,0
CL,2020,0,0,0
CL,2020,0,0,0
CL,2020,0,0,0
CL,2020,0,0,0
CL,2020,0,0,0
CL,2020,0,0,0
CL,2020,0,0,0
CL,2020,0,0,0
CL,2020,0,0,0
CL,2020,0,0,0
CL,2020,0,0,0
CL,2020,0,0,0
CL,2020,0,0,0
CL,2020,0,0,0
CL,2020,0,0,0
CL,2020,0,0,0
CL,2020,0,0,0
CL,2020,0,0,0
CL,2020,0,0,0
CL,2020,0,0,0
CL,2020,0,0,0
CL,2020,0,0,0
CL,2021,0,0,0
CL,2021,0,0,0
CL,2021,0,0,0
CL,2021,0,0,0
CL,2021,0,0,0
CL,2021,0,0,0
CL,2021,0,0,0
CL,2021,0,0,0
CL,2021,0,0,0
CL,2021,0,0,0
CL,2021,0,0,0
CL,2021,0,0,0
CL,2021,0,0,0
CL,2021,0,0,0
CL,2021,0,0,0
CL,2021,0,0,0
CL,2021,0,0,0
CL,2021,0,0,0
CL,2021,0,0,0
CL,2021,0,0,0
CL,2021,0,0,0
CL,2021,0,0,0
CL,2021,0,0,0
CL,2021,0,0,0
CL,2021,0,0,0
CL,2021,0,0,0
CL,2021,0,0,0
CL,2021,0,0,0
CL,2021,0,0,0
CL,2021,0,0,0
CL,2021,0,0,0
CL,2021,0,0,0
CL,2022,0,0,0
CL,2022,0,0,0
CL,2022,0,0,0
CL,2022,0,0,0
CL,2022,0,0,0
CL,2022,0,0,0
CL,2022,0,0,0
CL,2022,0,0,0
CL,2022,0,0,0
CL,2022,0,0,0
CL,2022,0,0,0
CL,2022,0,0,0
CL,2022,0,0,0
CL,2022,0,0,0
CL,2022,0,0,0
CL,2022,0,0,0
CL,2022,0,0,0
CL,2022,0,0,0
CL,2022,0,0,0
CL,2022,0,0,0
CL,2022,0,0,0
CL,2022,0,0,0
CL,2022,0,0,0
CL,2022,0,0,0
CL,2022,0,0,0
CL,2022,0,0,0
CL,2022,0,0,0
CL,2022,0,0,0
CL,2022,0,0,0
CL,2022,0,0,0
CL,2022,0,0,0
CL,2022,0,0,0
CL,2023,0,0,0
CL,2023,0,0,0
CL,2023,0,0,0
CL,2023,0,0,0
CL,2023,0,0,0
CL,2023,0,0,0
CL,2023,0,0,0
CL,2023,0,0,0
CL,2023,0,0,0
CL,2023,0,0,0
CL,2023,0,0,0
CL,2023,0,0,0
CL,2023,0,0,0
CL,2023,0,0,0
CL,2023,0,0,0
CL,2023,0,0,0
CL,2023,0,0,0
CL,2023,0,0,0
CL,2023,0,0,0
CL,2023,0,0,0
CL,2023,0,0,0
CL,2023,0,0,0
CL,2023,0,0,0
CL,2023,0,0,0
CL,2023,0,0,0
CL,2023,0,0,0
CL,2023,0,0,0
CL,2023,0,0,0
CL,2023,0,0,0
CL,2023,0,0,0
CL,2023,0,0,0
CL,2023,0,0,0
CRM,2019,0,0,0
CRM,2019,0,0,0
CRM,2019,0,0,0
CRM,2019,0,0,0
CRM,2019,0,0,0
CRM,2019,0,0,0
CRM,2019,0,0,0
CRM,2019,0,0,0
CRM,2019,0,0,0
CRM,2019,0,0,0
CRM,2019,0,0,0
CRM,2019,0,0,0
CRM,2019,0,0,0
CRM,2019,0,0,0
CRM,2019,0,0,0
CRM,2019,0,0,0
CRM,2019,0,0,0
CRM,2019,0,0,0
CRM,2019,0,0,0
CRM,2019,0,0,0
CRM,2020,0,0,0
CRM,2020,0,0,0
CRM,2020,0,0,0
CRM,2020,0,0,0
CRM,2020,0,0,0
CRM,2020,0,0,0
CRM,2020,0,0,0
CRM,2020,0,0,0
CRM,2020,0,0,0
CRM,2020,0,0,0
CRM,2020,0,0,0
CRM,2020,0,0,0
CRM,2020,0,0,0
CRM,2020,0,0,0
CRM,2020,0,0,0
CRM,2020,0,0,0
CRM,2020,0,0,0
CRM,2020,0,0,0
CRM,2020,0,0,0
CRM,2020,0,0,0
CRM,2021,0,0,0
CRM,2021,0,0,0
CRM,2021,0,0,0
CRM,2021,0,0,0
CRM,2021,0,0,0
CRM,2021,0,0,0
CRM,2021,0,0,0
CRM,2021,0,0,0
CRM,2021,0,0,0
CRM,2021,0,0,0
CRM,2021,0,0,0
CRM,2021,0,0,0
CRM,2021,0,0,0
CRM,2021,0,0,0
CRM,2021,0,0,0
CRM,2021,0,0,0
CRM,2021,0,0,0
CRM,2021,0,0,0
CRM,2021,0,0,0
CRM,2021,0,0,0
CRM,2022,0,0,0
CRM,2022,0,0,0
CRM,2022,0,0,0
CRM,2022,0,0,0
CRM,2022,0,0,0
CRM,2022,0,0,0
CRM,2022,0,0,0
CRM,2022,0,0,0
CRM,2022,0,0,0
CRM,2022,0,0,0
CRM,2022,0,0,0
CRM,2022,0,0,0
CRM,2022,0,0,0
CRM,2022,0,0,0
CRM,2022,0,0,0
CRM,2022,0,0,0
CRM,2022,0,0,0
CRM,2022,0,0,0
CRM,2022,0,0,0
CRM,2022,0,0,0
CRM,2023,0,0,0
CRM,2023,0,0,0
CRM,2023,0,0,0
CRM,2023,0,0,0
CRM,2023,0,0,0
CRM,2023,0,0,0
CRM,2023,0,0,0
CRM,2023,0,0,0
CRM,2023,0,0,0
CRM,2023,0,0,0
CRM,2023,0,0,0
CRM,2023,0,0,0
CRM,2023,0,0,0
CRM,2023,0,0,0
CRM,2023,0,0,0
CRM,2023,0,0,0
CRM,2023,0,0,0
CRM,2023,0,0,0
CRM,2023,0,0,0
CRM,2023,0,0,0
CSCO,2019,0,0,0
CSCO,2019,0,0,0
CSCO,2019,0,0,0
CSCO,2019,0,0,0
CSCO,2019,0,0,0
CSCO,2019,0,0,0
CSCO,2019,0,0,0
CSCO,2019,0,0,0
CSCO,2019,0,0,0
CSCO,2019,0,0,0
CSCO,2019,0,0,0
CSCO,2019,0,0,0
CSCO,2019,0,0,0
CSCO,2019,0,0,0
CSCO,2019,0,0,0
CSCO,2019,0,0,0
CSCO,2019,0,0,0
CSCO,2019,0,0,0
CSCO,2019,0,0,0
CSCO,2019,0,0,0
CSCO,2019,0,0,0
CSCO,2019,0,0,0
CSCO,2019,0,0,0
CSCO,2019,0,0,0
CSCO,2019,0,0,0
CSCO,2019,0,0,0
CSCO,2019,0,0,0
CSCO,2019,0,0,0
CSCO,2019,0,0,0
CSCO,2019,0,0,0
CSCO,2019,0,0,0
CSCO,2020,0,0,0
CSCO,2020,0,0,0
CSCO,2020,0,0,0
CSCO,2020,0,0,0
CSCO,2020,0,0,0
CSCO,2020,0,0,0
CSCO,2020,0,0,0
CSCO,2020,0,0,0
CSCO,2020,0,0,0
CSCO,2020,0,0,0
CSCO,2020,0,0,0
CSCO,2020,0,0,0
CSCO,2020,0,0,0
CSCO,2020,0,0,0
CSCO,2020,0,0,0
CSCO,2020,0,0,0
CSCO,2020,0,0,0
CSCO,2020,0,0,0
CSCO,2020,0,0,0
CSCO,2020,0,0,0
CSCO,2020,0,0,0
CSCO,2020,0,0,0
CSCO,2020,0,0,0
CSCO,2020,0,0,0
CSCO,2020,0,0,0
CSCO,2020,0,0,0
CSCO,2020,0,0,0
CSCO,2020,0,0,0
CSCO,2020,0,0,0
CSCO,2020,0,0,0
CSCO,2020,0,0,0
CSCO,2021,0,0,0
CSCO,2021,0,0,0
CSCO,2021,0,0,0
CSCO,2021,0,0,0
CSCO,2021,0,0,0
CSCO,2021,0,0,0
CSCO,2021,0,0,0
CSCO,2021,0,0,0
CSCO,2021,0,0,0
